src_port,dst_port,window_size,tcp_flags,packet_size,num_options,has_MSS,has_WScale,has_NOP,has_SAckOK,has_Timestamp,has_UTO,has_EOL,mss_value,has_standard_mss,wscale_value,timestamp_val,timestamp_echo,has_zero_timestamp,option_sequence_hash,has_4_options,has_5_options,src_port_range,dst_port_range,avg_interval,std_interval,min_interval,max_interval,interval_regularity,interval_coefficient_variation,pattern_diversity,total_syn_packets,label,pcap_file
64201,25,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
63591,21,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5567075,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56000,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6896785,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
46978,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56363,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,6195608,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51594,22,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
48556,110,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1138997,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43352,5432,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4515438,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56209,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2538341,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
46755,995,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
55829,21,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1410652,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54295,143,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4232282,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44939,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
46267,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5279439,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
33983,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52061,80,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,3393143,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51688,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4996310,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
41208,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,7940679,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
49416,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47066,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
50279,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,6002032,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47666,3389,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5631087,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40622,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3389466,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
63069,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9204301,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44017,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3571552,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40386,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
57376,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,3859521,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38089,25,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7474211,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43014,995,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5144418,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
34301,5432,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
46321,993,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44977,110,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,8498185,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
65138,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54442,53,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
35663,80,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40240,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9925220,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54495,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1162092,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53917,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3388225,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
39561,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,3728115,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56941,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,8255266,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
36141,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4990031,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
58196,53,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62343,3389,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,7285715,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
65496,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56711,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8665832,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
37920,27017,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
50433,5432,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,4579195,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53536,27017,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,3388551,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51456,21,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9834119,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
33810,110,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5925492,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43768,3389,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2821651,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
35783,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,2550715,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54135,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
50961,3389,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1084111,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
60675,8443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51412,27017,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51474,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
61122,25,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
45439,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5569703,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40150,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56027,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47312,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
40619,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,4948379,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
32931,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8899004,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
61777,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6659086,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52417,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7591543,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
53167,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5239542,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
39572,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,8145951,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54898,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,7275604,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
37826,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
60913,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,7724782,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
36669,143,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,6740920,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
63451,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54209,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
42669,21,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
48126,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6407844,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
41735,995,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54514,993,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
49400,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
58883,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,2189336,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
38210,8080,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,7703946,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
36021,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8894961,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43677,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8571242,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
56849,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2703808,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51907,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5054788,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
44333,143,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5530960,0,0,3822303820,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52324,53,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
52007,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1252270,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
51887,110,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,3211900,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43185,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4608752,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
54990,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,8178397,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
62750,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2923270,0,0,4084162255,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
47661,3389,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43850,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
34564,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
49734,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,3759687,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
35748,993,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,3955160,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
43963,8080,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,5719445,0,0,673659562,0,1,65476,26996,0.3704851184271078,0.4860021914113832,5.6743621826171875e-05,2.048243284225464,0.4325634649472748,1.311799495414829,8,1131,mixed,mixed.pcap
